Constell,Number,GCVS,n_GCVS,OriginClass,Code1,SubCode11,SubCode12,ProcClass,Code2,SubCode21,SubCode22,CMP,n_OriginClass,CurveType,VarType,Max,MinI,A1,MinII,A2,dA,f_Max,flt,Period [d],Log10.P [d],u_Period,f_Period,DI,u_DI,dI,DII,dII,MinII-MinI,SpType,B_SpCode1,b_SpCode1,LumClass1,B_SpCode2,b_SpCode2,LumClass2,ChromActive,RAh,RAm,RAs,DE-,DEd,DEm,DEs
57,287,MY Nor    , # ,unknown ,0,0,0, SA  ,2,1,0,69, # , EA  , ======= ,16,17,1,99.99,9.99,9.99, : , p  ,2.029999971,0.3075, # , n ,120, : ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,16,21,57.1,-,57,19,20
57,293,NR Nor    , # ,unknown ,0,0,0, CWW ,3,3,2,42, # , EW  , ======= ,15.5,16,0.5,15.9,0.4,0.1, : , p  ,0.428860009,-0.3677, # , n ,999, # ,0,999,0,999, -----               ,0,0,0,0,0,0, q ,16,27,54.5,-,58,22,58
57,299,NX Nor    , # ,unknown ,0,0,0, CB  ,3,1,0,   * , # , EA  , ======= ,14,14.5,0.5,14.4,0.4,0.1, # , p  ,0.458600014,-0.3386, # , n ,150, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,16,30,28,-,59,13,7
57,301,NZ Nor    , # ,unknown ,0,0,0, N   ,0,0,0,   # , # , E   , ======= ,15,15.5,0.5,99.99,9.99,9.99, # , p  ,0,-9, # , n ,999, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,16,30,30.7,-,58,14,50
57,307,OT Nor    , # ,unknown ,0,0,0, N   ,0,0,0,   # , L , EW  , ======= ,12.8,13.8,1,13.7,0.9,0.1, # , p  ,0.91711998,-0.0376, # , n ,999, # ,0,999,0,999, -----               ,0,0,0,0,0,0, q ,16,31,57.1,-,55,47,57
57,308,OU Nor    , # ,unknown ,0,0,0, DM  ,1,1,0,   * , # , E   , ======= ,14.8,15.4,0.6,15.1,0.3,0.3, # , p  ,0.481000006,-0.3179, # , n ,999, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,16,32,51.3,-,58,19,7
57,319,PU Nor    , # ,unknown ,0,0,0, N   ,0,0,0,   # , # , E   , ======= ,13.5,14,0.5,99.99,9.99,9.99, # , p  ,0,-9, # , n ,999, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,16,20,51.5,-,58,47,15
57,322,PX Nor    , * ,unknown ,0,0,0, DM  ,1,1,0,   * , # , E   , ======= ,10.91,11.95,1.04,99.99,9.99,9.99, # , V  ,3.620974064,0.5588, # , n ,999, # ,999,999,999,999, F0                  ,400,0,0,0,0,0, q ,16,21,20.9,-,44,23,45
57,337,V337 Nor  , # ,unknown ,0,0,0, N   ,0,0,0,   # , # , E:  , ======= ,18,18.5,0.5,99.99,9.99,9.99, # , B  ,0,-9, # , n ,999, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,15,35,0.3,-,50,52,53
57,339,V339 Nor  , # ,unknown ,0,0,0, N   ,0,0,0,   # , # , E:  , ======= ,17.8,18.5,0.7,99.99,9.99,9.99, # , B  ,0,-9, # , n ,999, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,15,35,14.5,-,50,52,27
57,342,V342 Nor  , # ,unknown ,0,0,0, N   ,0,0,0,   # , # , E:  , ======= ,14.8,15.2,0.4,99.99,9.99,9.99, # , B  ,0,-9, # , n ,999, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,15,36,3,-,50,52,18
57,373,V373 Nor  , * ,unknown ,0,0,0, DM  ,1,1,0,89, # , EA  , ======= ,8.46,8.76,0.3,8.64,0.18,0.12, # , V  ,4.94787,0.6944, # , n ,999, # ,999,999,999,999, B9V                 ,290,0,5,0,0,0, q ,16,26,41,-,59,46,9
57,384,V384 Nor  , # ,unknown ,0,0,0, DM  ,1,1,0,96, # , EA  , ======= ,10.07,10.36,0.29,10.3,0.23,0.06, # , V  ,3.97413,0.5992, # , n ,999, # ,999,999,999,999, F5                  ,450,0,0,0,0,0, q ,16,5,18.9,-,49,30,8
57,389,V389 Nor  , # ,unknown ,0,0,0, N   ,0,0,0,   # , L , E   , ======= ,15.1,15.9,0.8,15.7,0.6,0.2, # , p  ,0.344107986,-0.4633, # , n ,999, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,16,13,35.1,-,60,13,16
57,392,V392 Nor  , # ,unknown ,0,0,0, DM  ,1,1,0,93, # , EA  , ======= ,8.13,8.52,0.39,8.4,0.27,0.12, # , V  ,1.298207,0.1133, # , n ,120, # ,999,999,999,999, B9               ,290,0,0,300,0,0, q ,15,32,29,-,52,52,11
57,393,V393 Nor  , # ,unknown ,0,0,0, CB  ,3,1,0,50, # , EB  , ======= ,9.85,10.25,0.4,10.1,0.25,0.15, : , V  ,1.29838,0.1134, # , n ,999, # ,0,999,0,999, A2/3III/IV          ,320,330,3.4,0,0,0, q ,15,50,26.8,-,46,42,29
57,394,V394 Nor  , # ,unknown ,0,0,0, SH  ,2,3,0,75, # , EB  , ======= ,8.64,8.89,0.25,8.81,0.17,0.08, # , V  ,3.18423,0.503, # , n ,999, # ,0,999,0,999, B0/0.5Ia/Iab        ,200,205,1,0,0,0, q ,15,58,14.7,-,54,20,31
57,395,V395 Nor  , * ,unknown ,0,0,0, CWA ,3,3,1,47, # , EW  , ======= ,9.11,9.54,0.43,9.49,0.38,0.05, # , V  ,0.647878,-0.1885, # , n ,999, # ,0,999,0,999, F2V                 ,420,0,5,0,0,0, q ,16,0,16.8,-,45,7,37
57,396,V396 Nor  , # ,unknown ,0,0,0, DM  ,1,1,0,   * , # , EA  , ======= ,8.33,8.88,0.55,8.85,0.52,0.03, # , V  ,5.5354,0.7431, # , n ,70, # ,999,999,999,999, A1V?             ,310,0,5,310,0,5, q ,16,4,5.6,-,60,12,59
57,398,V398 Nor  , # ,unknown ,0,0,0, DM  ,1,1,0,66, # , EA  , ======= ,8.61,8.93,0.32,8.85,0.24,0.08, # , V  ,1.58895,0.2011, # , n ,120, # ,999,999,999,999, B8V                 ,280,0,5,0,0,0, q ,16,21,57,-,49,9,25
57,399,V399 Nor  , # ,unknown ,0,0,0, DM  ,1,1,0,100, # , EB  , ======= ,8.19,8.3,0.11,8.24,0.05,0.06, # , V  ,3.19288,0.5042, # , n ,999, # ,0,999,0,999, F6/7V               ,460,470,5,0,0,0, q ,16,22,35.9,-,50,32,38
57,400,V400 Nor  , # ,unknown ,0,0,0, DM  ,1,1,0,57, # , EA: , ======= ,9.99,10.45,0.46,10.1,0.11,0.35, # , V  ,1.78686,0.2521, # , n ,150, : ,999,999,999,999, B5                  ,250,0,0,0,0,0, q ,16,30,48.3,-,46,6,20
57,405,V405 Nor  , # ,unknown ,0,0,0, SA  ,2,1,0,   * , # , EA  , ======= ,8.81,9.15,0.34,9.08,0.27,0.07, : , V  ,15.0615,1.1779, # , n ,30, # ,999,999,999,560, A0III/IV            ,300,0,3.4,0,0,0, q ,15,33,51,-,58,31,17
58,31,TX Oct    , # ,unknown ,0,0,0, SA  ,2,1,0,96, # , EA  , ======= ,12.6,13.9,1.3,12.7,0.1,1.2, # , p  ,0.907136977,-0.0423, # , n ,200, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,30,54,3.3,-,85,44,59
58,33,TZ Oct    , * ,unknown ,0,0,0, SA  ,2,1,0,91, # , EA  , ======= ,11.73,12.87,1.14,99.99,9.99,9.99, # , V  ,2.682807922,0.4286, # , n ,999, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,19,7,10.4,-,75,20,27
58,39,UZ Oct    , * ,CWA     ,3,3,1, N   ,0,0,0,   # , # , EB  , ======= ,9.03,9.56,0.53,9.48,0.45,0.08, # , V  ,1.149355054,0.0605, # , d ,999, # ,0,999,50,999, F8                  ,480,0,0,0,0,0, q ,44,33,6,-,84,48,40
58,48,WZ Oct    , # ,unknown ,0,0,0, N   ,0,0,0,   # , # , E:  , ======= ,15.7,16.3,0.6,99.99,9.99,9.99, # , p  ,0,-9, # , n ,999, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,19,26,20.9,-,76,40,23
58,66,AM Oct    , # ,unknown ,0,0,0, CWW ,3,3,2,62, # , EW  , ======= ,14.4,15.1,0.7,14.9,0.5,0.2, # , p  ,0.501699984,-0.2996, # , n ,999, # ,0,999,0,999, -----               ,0,0,0,0,0,0, q ,20,49,36.1,-,75,22,3
58,74,AU Oct    , # ,unknown ,0,0,0, N   ,0,0,0,   # , # , E   , ======= ,14.5,15,0.5,99.99,9.99,9.99, # , p  ,0,-9, # , n ,999, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,23,16,54.4,-,79,17,27
58,81,BC Oct    , * ,unknown ,0,0,0, DM  ,1,1,0,64, # , EA  , ======= ,10.3,10.8,0.5,10.6,0.3,0.2, : , V  ,17.63953,1.2465, : , n ,999, # ,0,999,0,999, -----               ,0,0,0,0,0,0, q ,23,38,8.1,-,81,21,18
58,86,BH Oct    , # ,unknown ,0,0,0, CB  ,3,1,0,55, # , EA  , ======= ,15.5,16.2,0.7,99.99,9.99,9.99, # , p  ,0.565199971,-0.2478, # , n ,250, # ,0,999,999,999, -----               ,0,0,0,0,0,0, q ,18,52,25.2,-,76,25,35
58,88,BK Oct    , # ,CW      ,3,3,0, N   ,0,0,0,   # , # , EW  , ======= ,14.3,14.8,0.5,14.6,0.3,0.2, # , p  ,0.368600011,-0.4334, # , n ,999, # ,0,999,0,999, -----               ,0,0,0,0,0,0, q ,19,43,3.9,-,74,51,29
58,89,BL Oct    , # ,unknown ,0,0,0, SA  ,2,1,0,52, # , EA  , ======= ,13.2,14.1,0.9,99.99,9.99,9.99, # , p  ,3.903000116,0.5914, # , n ,60, # ,0,999,999,999, -----               ,0,0,0,0,0,0, q ,20,5,15.8,-,76,52,42
58,90,BM Oct    , # ,unknown ,0,0,0, DM  ,1,1,0,82, # , E   , ======= ,11.4,12.2,0.8,99.99,9.99,9.99, # , p  ,3.708980084,0.5693, # , n ,999, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,21,30,45.3,-,79,3,57
58,101,BX Oct    , # ,unknown ,0,0,0, N   ,0,0,0,   # , # , EA: , ======= ,16,17,1,99.99,9.99,9.99, # , p  ,0,-9, # , n ,999, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,23,53,44.7,-,75,1,12
58,102,BY Oct    , # ,unknown ,0,0,0, N   ,0,0,0,   # , # , E   , ======= ,15.6,16.6,1,99.99,9.99,9.99, # , p  ,0,-9, # , n ,999, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,37,0.8,,-,80,23,48
58,110,CI Oct    , # ,unknown ,0,0,0, N   ,0,0,0,   # , # , E   , ======= ,15,15.5,0.5,99.99,9.99,9.99, # , p  ,0,-9, # , n ,999, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,23,34,49.5,-,81,5,35
58,127,DD Oct    , * ,unknown ,0,0,0, DM  ,1,1,0,78, # , EA  , ======= ,9.68,10.1,0.42,9.86,0.18,0.24, # , V  ,2.83071,0.4519, # , n ,999, # ,999,999,999,999, F2V                 ,420,0,5,0,0,0, q ,20,4,13.3,-,75,26,22
58,128,DE Oct    , # ,C       ,3,0,0, N   ,0,0,0,   # , L , O   , RRC:    ,9.19,9.26,0.07,9.26,0.07,0, # , Hp ,0.555592179,-0.2552, # , n ,999, # ,999,999,999,999, A9IV                ,390,0,4,0,0,0, q ,20,19,19.2,-,76,7,36
58,143,DU Oct    , # ,unknown ,0,0,0, DM  ,1,1,0,   * , # , EA  , RS:     ,9.21,9.48,0.27,9.34,0.13,0.14, # , V  ,2.47867,0.3942, # , n ,999, # ,999,999,999,999, G3V                 ,530,0,5,0,0,0, a ,20,50,4.2,-,75,54,37
58,153,EI Oct    , # ,unknown ,0,0,0, CB  ,3,1,0,   * , # , EW  , ======= ,11.35,12.2,0.85,11.35,0,0.85, # , V  ,0.338524997,-0.4704, # , n ,999, # ,0,999,0,999, -----               ,0,0,0,0,0,0, q ,12,32,42.9,-,87,26,23
58,157,EN Oct    , # ,unknown ,0,0,0, CWW ,3,3,2,59, # , EW  , ======= ,11.88,12.6,0.72,12.5,0.62,0.1, # , V  ,0.288906,-0.5392, # , n ,999, # ,0,999,0,999, -----               ,0,0,0,0,0,0, q ,14,50,18,-,89,46,58
58,159,EP Oct    , # ,unknown ,0,0,0, CWW ,3,3,2,59, # , EW  , ======= ,12.37,13.17,0.8,13.1,0.73,0.07, # , V  ,0.448784,-0.348, # , n ,999, # ,0,999,0,999, -----               ,0,0,0,0,0,0, q ,15,30,53.7,-,84,48,29
58,162,ES Oct    , # ,unknown ,0,0,0, CB  ,3,1,0,57, # , EB  , ======= ,12.66,13.7,1.04,13,0.34,0.7, # , V  ,0.510696,-0.2918, # , n ,999, # ,0,999,0,999, -----               ,0,0,0,0,0,0, q ,21,17,51.8,-,79,24,22
58,163,ET Oct    , # ,unknown ,0,0,0, DR  ,1,2,0,35, # , EA  , ======= ,11.6,12.2,0.6,11.6,0,0.6, # , V  ,5.73398304,0.7585, # , n ,50, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,22,2,40.5,-,84,15,54
58,164,EU Oct    , # ,unknown ,0,0,0, SA  ,2,1,0,90, # , EA  , ======= ,13.3,14.4,1.1,13.4,0.1,1, : , V  ,3.5088,0.5452, # , n ,90, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,22,48,41,-,78,48,31
58,9001,alf Oct   , * ,unknown ,0,0,0, N   ,0,0,0,   # , L , EB  , ======= ,5.22,5.26,0.04,99.99,9.99,9.99, # , Hp ,0,-9, # , n ,999, # ,0,999,0,999, F4III?         ,440,0,3,450,0,3, q ,21,4,43.1,-,77,1,26
59,4,U Oph     , * ,DM      ,1,1,0, N   ,0,0,0,   # , # , EA  , ======= ,5.84,6.56,0.72,6.46,0.62,0.1, # , V  ,1.677345991,0.2246, # , v ,160, # ,0,999,999,999, B5V?             ,250,0,5,250,0,5, q ,17,16,31.7,,??,,
59,14,RV Oph    , * ,SA      ,2,1,0, N   ,0,0,0,   # , L , EA  , ======= ,9.42,11.44,2.02,9.56,0.14,1.88, # , V  ,3.687122107,0.5667, # , n ,100, # ,15,90,999,999, A2V              ,320,0,5,500,0,0, q ,17,34,35,,??,,
59,18,RZ Oph    , * ,DGL     ,1,3,2, N   ,0,0,0,   # , # , EA  , GS      ,9.8,10.5,0.7,10,0.2,0.5, # , V  ,261.9299927,2.4182, # , n ,40, # ,30,999,999,999, F3eIb?          ,430,0,1,650,0,2, q ,18,45,46.4,,??,,
59,23,SW Oph    , # ,SA      ,2,1,0, N   ,0,0,0,   # , # , EA  , ======= ,10.6,11.7,1.1,99.99,9.99,9.99, # , p  ,2.44602108,0.3885, # , v ,120, # ,20,999,999,999, A3V                 ,330,0,5,0,0,0, q ,16,16,28.1,-,65,84,4
59,24,SX Oph    , # ,unknown ,0,0,0, DM  ,1,1,0,64, # , EA  , ======= ,11.8,12.3,0.5,99.99,9.99,9.99, # , p  ,2.063303947,0.3146, # , n ,160, # ,30,999,999,999, -----               ,0,0,0,0,0,0, q ,16,17,55.5,-,63,95,2
59,26,SZ Oph    , # ,SA      ,2,1,0, N   ,0,0,0,   # , # , EA  , ======= ,10.7,12.2,1.5,99.99,9.99,9.99, # , p  ,3.708451033,0.5692, # , d ,130, # ,0,999,999,999, A9III               ,390,0,3,0,0,0, q ,17,15,2.8,-,80,32,7
59,34,UU Oph    , * ,SA      ,2,1,0, N   ,0,0,0,   # , # , EA  , ======= ,10,12.5,2.5,99.99,9.99,9.99, # , p  ,4.396801949,0.6431, # , u ,120, # ,24,999,999,999, A09             ,300,0,0,580,590,0, q ,16,57,22.6,-,25,47,59
59,48,WZ Oph    , # ,DM      ,1,1,0, N   ,0,0,0,   # , # , EA  , ======= ,9.14,9.82,0.68,9.82,0.68,0, # , V  ,4.183506012,0.6215, # , n ,60, # ,0,999,999,999, F8V?             ,480,0,5,480,0,5, q ,17,6,39,,??,,
59,60,AF Oph    , * ,unknown ,0,0,0, SA  ,2,1,0,41, # , EA  , ======= ,12.9,13.6,0.7,13,0.1,0.6, # , V  ,8.8981,0.9493, # , n ,999, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,17,17,39,,??,,
59,65,AL Oph    , * ,unknown ,0,0,0, CB  ,3,1,0,   * , # , EW  , ======= ,14.1,15,0.9,99.99,9.99,9.99, # , p  ,0.992995024,-0.0031, # , n ,999, # ,0,999,0,999, G5                  ,550,0,0,0,0,0, q ,17,26,45.3,,??,,
59,125,CY Oph    , * ,unknown ,0,0,0, DM  ,1,1,0,86, L , EA  , ======= ,10.59,11.09,0.5,11.01,0.42,0.08, # , V  ,16.35499954,1.2137, # , n ,38, # ,999,999,999,296, -----               ,0,0,0,0,0,0, q ,16,56,5.9,-,28,21,49
59,163,ET Oph    , * ,unknown ,0,0,0, DM  ,1,1,0,   * , # , E:  , ======= ,11.28,12.21,0.93,99.99,9.99,9.99, # , V  ,25.21389771,1.4016, # , n ,999, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,17,1,8.7,-,26,35,42
59,171,FG Oph    , # ,unknown ,0,0,0, N   ,0,0,0,   # , # , E:  , ======= ,12.3,13.5,1.2,99.99,9.99,9.99, # , p  ,0,-9, # , n ,999, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,17,2,20.1,-,25,22,29
59,186,FW Oph    , * ,unknown ,0,0,0, DM  ,1,1,0,85, # , E:  , ======= ,12.09,12.79,0.7,99.99,9.99,9.99, # , V  ,4.349061966,0.6384, # , n ,999, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,17,3,29.5,-,26,49,2
59,205,GW Oph    , # ,unknown ,0,0,0, N   ,0,0,0,   # , # , E:  , ======= ,13.6,14.5,0.9,99.99,9.99,9.99, # , p  ,0,-9, # , n ,999, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,17,5,33.5,-,24,0,27
59,260,LL Oph    , * ,unknown ,0,0,0, N   ,0,0,0,   # , L , EA  , ======= ,12.8,13.6,0.8,12.9,0.1,0.7, : , V  ,2.7925,0.446, # , n ,999, # ,999,999,999,999, G5II\III:           ,550,0,2.3,0,0,0, q ,16,55,34.9,-,27,54,47
59,286,MX Oph    , # ,unknown ,0,0,0, N   ,0,0,0,   # , # , E   , ======= ,13.7,14.7,1,99.99,9.99,9.99, # , p  ,0,-9, # , n ,999, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,16,58,26.3,-,29,21,12
59,305,OR Oph    , * ,unknown ,0,0,0, N   ,0,0,0,   # , # , E   , ======= ,13.4,14.2,0.8,99.99,9.99,9.99, # , p  ,0,-9, # , n ,999, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,17,0,0,-,30,8,7
59,326,QR Oph    , # ,unknown ,0,0,0, N   ,0,0,0,   # , L , E   , ======= ,13.6,15,1.4,99.99,9.99,9.99, # , p  ,0,-9, # , n ,999, # ,999,999,999,999, G8V                 ,580,0,5,0,0,0, q ,17,1,55.6,-,28,44,38
59,391,V391 Oph  , * ,SA      ,2,1,0, N   ,0,0,0,   # , # , EA  , ======= ,12.7,14.1,1.4,12.7,0,1.4, # , V  ,2.89556098,0.4617, # , d ,999, # ,999,999,999,999, A1               ,310,0,0,550,0,0, q ,17,58,9.1,,??,,
59,415,V415 Oph  , # ,unknown ,0,0,0, N   ,0,0,0,   # , # , EA: , ======= ,14.6,15.4,0.8,99.99,9.99,9.99, # , p  ,0,-9, # , n ,999, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,18,1,4,,??,,
59,423,V423 Oph  , # ,unknown ,0,0,0, SA  ,2,1,0,59, # , EA  , ======= ,11,12,1,99.99,9.99,9.99, # , p  ,1.203786016,0.0805, # , n ,999, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,18,6,16.5,,??,,
59,441,V441 Oph  , * ,SA      ,2,1,0, N   ,0,0,0,   # , # , EA  , ======= ,11.2,14.2,3,11.2,0,3, # , V  ,3.058545113,0.4855, # , n ,150, # ,999,999,999,999, A0                  ,300,0,0,0,0,0, q ,17,20,52.7,-,17,20,5
59,448,V448 Oph  , # ,unknown ,0,0,0, SA  ,2,1,0,97, # , EA  , ======= ,12.2,13.8,1.6,99.99,9.99,9.99, # , p  ,6.085999966,0.7843, # , n ,999, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,17,15,20.8,-,18,6,57
59,449,V449 Oph  , * ,unknown ,0,0,0, SA  ,2,1,0,   * , # , EA  , ======= ,11.5,13.3,1.8,99.99,9.99,9.99, # , V  ,1.243075013,0.0945, # , v ,170, # ,999,999,999,999, A0III               ,300,0,3,0,0,0, q ,17,30,42.5,,??,,
59,451,V451 Oph  , # ,DM      ,1,1,0, N   ,0,0,0,   # , # , EA  , ======= ,7.94,8.54,0.6,8.31,0.37,0.23, # , B  ,2.196595907,0.3418, # , n ,120, # ,0,120,999,494, B9V              ,290,0,5,320,0,0, q ,18,29,14,,??,,
59,456,V456 Oph  , # ,unknown ,0,0,0, CB  ,3,1,0,44, # , EA  , ======= ,10.2,10.7,0.5,10.5,0.3,0.2, # , p  ,1.016000032,0.0069, # , i ,200, # ,0,999,999,999, A5:                 ,350,0,0,0,0,0, q ,18,43,5.8,,??,,
59,487,V487 Oph  , * ,unknown ,0,0,0, SA  ,2,1,0,   * , # , EA  , ======= ,12.8,14.1,1.3,99.99,9.99,9.99, # , p  ,3.135972977,0.4964, # , n ,999, # ,999,999,999,999, F0III               ,400,0,3,0,0,0, q ,18,2,33.7,,??,,
59,496,V496 Oph  , # ,unknown ,0,0,0, SA  ,2,1,0,93, # , EA  , ======= ,14.3,15.7,1.4,99.99,9.99,9.99, # , p  ,2.576225042,0.411, # , n ,140, : ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,18,10,14.6,,??,,
59,501,V501 Oph  , # ,SA      ,2,1,0, N   ,0,0,0,   # , # , EA  , ======= ,10.9,11.8,0.9,11.1,0.2,0.7, # , V  ,0.967950404,-0.0141, # , n ,220, # ,0,999,999,999, A5                  ,350,0,0,0,0,0, q ,18,18,35.6,,??,,
59,502,V502 Oph  , * ,CWW     ,3,3,2, N   ,0,0,0,   # , # , EW  , ======= ,8.34,8.84,0.5,8.81,0.47,0.03, # , V  ,0.453393489,-0.3435, # , d ,999, # ,0,999,0,999, F9V?             ,490,0,5,520,0,5, q ,16,41,20.9,,??,,
59,506,V506 Oph  , # ,unknown ,0,0,0, CB  ,3,1,0,   * , # , EB  , ======= ,11.2,12,0.8,12,0.8,0, # , p  ,1.060425997,0.0255, # , n ,999, # ,0,999,0,999, A-F                 ,300,499,0,0,0,0, q ,17,41,4.2,,??,,
59,508,V508 Oph  , # ,CWA     ,3,3,1, N   ,0,0,0,   # , # , EW  , ======= ,10.06,10.69,0.63,10.59,0.53,0.1, # , V  ,0.344792098,-0.4624, # , n ,999, # ,0,999,0,999, F9V                 ,490,0,5,0,0,0, q ,17,58,48.6,,??,,
59,509,V509 Oph  , # ,unknown ,0,0,0, SA  ,2,1,0,83, # , EA  , ======= ,12.6,13.8,1.2,99.99,9.99,9.99, # , V  ,1.223456979,0.0876, # , n ,150, # ,0,999,999,999, -----               ,0,0,0,0,0,0, q ,18,0,3.2,,??,,
59,511,V511 Oph  , # ,unknown ,0,0,0, SA  ,2,1,0,   * , # , EA  , ======= ,13.4,15.2,1.8,13.7,0.3,1.5, # , p  ,1.065701962,0.0276, # , n ,150, # ,0,999,999,999, -----               ,0,0,0,0,0,0, q ,18,8,19.3,,??,,
59,526,V526 Oph  , * ,unknown ,0,0,0, DM  ,1,1,0,97, # , EA  , ======= ,13.2,13.8,0.6,13.6,0.4,0.2, # , p  ,3.489749908,0.5428, # , n ,90, # ,0,999,999,999, A0                  ,300,0,0,0,0,0, q ,17,32,52.7,-,28,38,21
59,527,V527 Oph  , # ,unknown ,0,0,0, CB  ,3,1,0,65, # , EA  , ======= ,14.4,15.4,1,14.8,0.4,0.6, # , p  ,0.77470398,-0.1109, # , n ,180, # ,0,999,999,999, -----               ,0,0,0,0,0,0, q ,17,33,59.5,-,29,49,47
59,528,V528 Oph  , # ,unknown ,0,0,0, SA  ,2,1,0,79, # , EA  , ======= ,12.6,13.7,1.1,99.99,9.99,9.99, # , p  ,2.705554962,0.4323, # , n ,90, # ,0,999,999,999, -----               ,0,0,0,0,0,0, q ,17,37,11.5,-,29,50,22
59,529,V529 Oph  , # ,unknown ,0,0,0, SA  ,2,1,0,   * , # , EA  , ======= ,13.2,16.5,3.3,99.99,9.99,9.99, : , p  ,27.8484993,1.4448, # , n ,50, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,17,41,56.6,-,28,18,10
59,532,V532 Oph  , # ,unknown ,0,0,0, N   ,0,0,0,   # , # , EA: , GS      ,12.6,15.5,2.9,99.99,9.99,9.99, : , p  ,0,-9, # , n ,999, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,17,32,42.6,-,21,51,41
59,534,V534 Oph  , # ,unknown ,0,0,0, SA  ,2,1,0,100, # , EA  , ======= ,13.1,14.8,1.7,99.99,9.99,9.99, # , p  ,3.068413973,0.4869, # , n ,100, # ,30,999,999,999, -----               ,0,0,0,0,0,0, q ,17,29,49.7,-,28,24,15
59,535,V535 Oph  , # ,SA      ,2,1,0, N   ,0,0,0,   # , # , EA  , ======= ,11.3,13.6,2.3,99.99,9.99,9.99, # , p  ,6.055259228,0.7821, # , n ,80, # ,25,999,999,999, B9V(p)              ,290,0,5,0,0,0, q ,17,32,10.2,-,29,26,0
59,536,V536 Oph  , # ,unknown ,0,0,0, SA  ,2,1,0,91, # , EA  , ======= ,14.8,16,1.2,99.99,9.99,9.99, : , p  ,3.69039011,0.5671, # , n ,70, # ,40,999,999,999, -----               ,0,0,0,0,0,0, q ,17,32,41.1,-,23,17,21
59,537,V537 Oph  , # ,unknown ,0,0,0, DM  ,1,1,0,53, # , EA  , ======= ,12.5,12.8,0.3,12.8,0.3,0, # , p  ,1.147179961,0.0596, # , n ,150, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,17,33,36.9,-,28,20,10
59,540,V540 Oph  , # ,unknown ,0,0,0, SA  ,2,1,0,97, # , EA  , ======= ,13.3,14.7,1.4,13.4,0.1,1.3, # , p  ,1.446589947,0.1603, # , n ,150, # ,50,999,999,999, -----               ,0,0,0,0,0,0, q ,17,37,36.2,-,26,29,48
59,542,V542 Oph  , # ,unknown ,0,0,0, CB  ,3,1,0,59, # , EA  , ======= ,12.8,13.3,0.5,99.99,9.99,9.99, # , p  ,0.56130898,-0.2508, # , n ,260, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,17,37,50.7,-,28,15,10
59,543,V543 Oph  , * ,unknown ,0,0,0, DM  ,1,1,0,65, # , EA  , ======= ,13.4,14,0.6,13.6,0.2,0.4, # , p  ,2.848850012,0.4547, # , n ,70, # ,999,999,999,999, A4                  ,340,0,0,0,0,0, q ,17,39,24.1,-,27,19,46
59,546,V546 Oph  , # ,unknown ,0,0,0, SA  ,2,1,0,90, # , EA  , ======= ,13.7,15.2,1.5,99.99,9.99,9.99, # , p  ,4.830460072,0.684, # , n ,110, # ,0,999,999,999, -----               ,0,0,0,0,0,0, q ,17,40,3.1,-,28,14,45
59,549,V549 Oph  , * ,unknown ,0,0,0, DM  ,1,1,0,56, # , EA  , ======= ,13.5,14,0.5,14,0.5,0, # , p  ,1.343804002,0.1283, # , n ,100, # ,999,999,999,999, G3                  ,530,0,0,0,0,0, q ,17,40,48.8,-,28,4,47
