Label	Saturated	J.D.-2400000	JD_UTC	JD_SOBS	HJD_UTC	BJD_TDB	AIRMASS	ALT_OBJ	CCD-TEMP	EXPTIME	RAOBJ2K	DECOBJ2K	Source-Sky_T1	Peak_T1	Sky/Pixel_T1	N_Sky_Pixels_T1
r_pp_light_00148.fits	55608	60249.618333148304	2460249.6183331483	NaN	NaN	0	2.560726	NaN	-13.8	15	NaN	NaN	9287329.752674794	55608	58.467441860465115	3010
r_pp_light_00149.fits	0	60249.618589027785	2460249.618589028	NaN	NaN	0	2.564916	NaN	-13.8	15	NaN	NaN	8738893.742351184	49727	59.99356368563686	2952
r_pp_light_00150.fits	0	60249.61884495383	2460249.618844954	NaN	NaN	0	2.569138	NaN	-13.8	15	NaN	NaN	8955305.439240582	54511	60.584	2875
r_pp_light_00151.fits	0	60249.61910024332	2460249.6191002433	NaN	NaN	0	2.573361	NaN	-13.8	15	NaN	NaN	8886345.44944782	50221	59.00476190476191	2940
r_pp_light_00152.fits	0	60249.61935622711	2460249.619356227	NaN	NaN	0	2.577584	NaN	-13.8	15	NaN	NaN	8258704.307473159	50861	59.61317157712305	2885
r_pp_light_00153.fits	0	60249.61961145839	2460249.6196114584	NaN	NaN	0	2.58185	NaN	-13.8	15	NaN	NaN	7739483.30238377	54884	59.61508067171551	3037
r_pp_light_00154.fits	0	60249.61986672459	2460249.6198667246	NaN	NaN	0	2.586083	NaN	-13.8	15	NaN	NaN	7710917.277401441	53346	59.36938154782021	2959
r_pp_light_00155.fits	0	60249.62012222223	2460249.620122222	NaN	NaN	0	2.59014	NaN	-13.8	15	NaN	NaN	7930619.041747208	54991	60.470489604292425	2982
r_pp_light_00156.fits	0	60249.62037752336	2460249.6203775234	NaN	NaN	0	2.594394	NaN	-13.8	15	NaN	NaN	7890255.176097997	52364	62.09713322091062	2965
r_pp_light_00157.fits	0	60249.620633321814	2460249.620633322	NaN	NaN	0	2.598668	NaN	-13.8	15	NaN	NaN	7805967.500461972	51026	62.857142857142854	2898
r_pp_light_00158.fits	0	60249.620888484176	2460249.620888484	NaN	NaN	0	2.602942	NaN	-13.8	15	NaN	NaN	8437203.020225672	50540	59.938816449348046	2991
r_pp_light_00159.fits	0	60249.62114359997	2460249.6211436	NaN	NaN	0	2.607227	NaN	-13.8	15	NaN	NaN	8802941.763204746	50164	63.375947281713344	3035
r_pp_light_00160.fits	55391	60249.621398900636	2460249.6213989006	NaN	NaN	0	2.611548	NaN	-13.8	15	NaN	NaN	8162754.299178355	55391	61.153793807417486	2939
r_pp_light_00161.fits	0	60249.62165495381	2460249.621654954	NaN	NaN	0	2.615697	NaN	-13.8	15	NaN	NaN	8895581.532099755	49757	63.02908353060534	2957
r_pp_light_00162.fits	0	60249.62191009289	2460249.621910093	NaN	NaN	0	2.619992	NaN	-13.8	15	NaN	NaN	9205308.284188608	48058	62.88523466940733	2919
r_pp_light_00163.fits	0	60249.622165764216	2460249.622165764	NaN	NaN	0	2.624306	NaN	-13.8	15	NaN	NaN	8174229.046349637	50169	61.50590551181102	3048
r_pp_light_00164.fits	0	60249.622421910055	2460249.62242191	NaN	NaN	0	2.628708	NaN	-13.8	15	NaN	NaN	8422311.317354009	54817	61.372581721147434	2998
r_pp_light_00165.fits	0	60249.62267733831	2460249.6226773383	NaN	NaN	0	2.633018	NaN	-13.8	15	NaN	NaN	9181211.215080284	47178	62.098419540229884	2784
r_pp_light_00166.fits	0	60249.62293340312	2460249.622933403	NaN	NaN	0	2.63722	NaN	-13.8	15	NaN	NaN	8785010.522720573	53993	62.367846510089315	3023
r_pp_light_00167.fits	0	60249.62318898179	2460249.623188982	NaN	NaN	0	2.641623	NaN	-13.8	15	NaN	NaN	7811060.084109909	51640	60.98686426406197	2969
r_pp_light_00168.fits	57483	60249.62344413204	2460249.623444132	NaN	NaN	0	2.646053	NaN	-13.8	15	NaN	NaN	7451706.749014677	57483	60.52126941255908	2962
r_pp_light_00169.fits	0	60249.623699514195	2460249.623699514	NaN	NaN	0	2.650428	NaN	-13.8	15	NaN	NaN	7940979.88043974	51884	59.5844718427191	3001
r_pp_light_00170.fits	0	60249.62395461835	2460249.6239546183	NaN	NaN	0	2.65488	NaN	-13.8	15	NaN	NaN	7060916.816842144	51845	62.97349643221203	2943
r_pp_light_00171.fits	58800	60249.62421013927	2460249.6242101393	NaN	NaN	0	2.659303	NaN	-13.8	15	NaN	NaN	7510482.117546966	58800	64.91020543406229	3018
r_pp_light_00172.fits	0	60249.624466215726	2460249.6244662157	NaN	NaN	0	2.663747	NaN	-13.8	15	NaN	NaN	8222230.983194991	53349	63.832013769363165	2905
r_pp_light_00173.fits	0	60249.62472234992	2460249.62472235	NaN	NaN	0	2.668203	NaN	-13.8	15	NaN	NaN	8748222.91339208	52509	68.57618733509234	3032
r_pp_light_00174.fits	0	60249.624977604486	2460249.6249776045	NaN	NaN	0	2.672455	NaN	-13.8	15	NaN	NaN	8452055.444384903	53400	62.575263336731226	2943
r_pp_light_00175.fits	0	60249.625233599916	2460249.6252336	NaN	NaN	0	2.676931	NaN	-13.8	15	NaN	NaN	8131882.83368214	49639	60.947279486312944	2959
r_pp_light_00176.fits	0	60249.62548950268	2460249.6254895027	NaN	NaN	0	2.681417	NaN	-13.8	15	NaN	NaN	8330662.015320488	53431	63.458190541466756	2918
r_pp_light_00177.fits	0	60249.6257454399	2460249.62574544	NaN	NaN	0	2.685939	NaN	-13.8	15	NaN	NaN	8536698.700410757	48761	64.03073286052009	2961
r_pp_light_00178.fits	0	60249.62600174779	2460249.626001748	NaN	NaN	0	2.690407	NaN	-13.8	15	NaN	NaN	8218338.428729147	50791	64.04442948502188	2971
r_pp_light_00179.fits	0	60249.62625723425	2460249.6262572343	NaN	NaN	0	2.694944	NaN	-13.8	15	NaN	NaN	9222620.319577202	50352	65.12533068783068	3024
r_pp_light_00180.fits	0	60249.626512650866	2460249.626512651	NaN	NaN	0	2.699263	NaN	-13.8	15	NaN	NaN	8721873.80534748	50239	63.16189811584089	2866
r_pp_light_00181.fits	0	60249.626768322196	2460249.626768322	NaN	NaN	0	2.703777	NaN	-13.8	15	NaN	NaN	9031509.253419375	51292	63.9916163648558	2982
r_pp_light_00182.fits	0	60249.62702379655	2460249.6270237966	NaN	NaN	0	2.708348	NaN	-13.8	15	NaN	NaN	8625184.572282856	51805	64.46008119079838	2956
r_pp_light_00183.fits	0	60249.627279815264	2460249.6272798153	NaN	NaN	0	2.712917	NaN	-13.8	15	NaN	NaN	9226413.381585428	49218	64.99111718483088	2927
r_pp_light_00184.fits	0	60249.62753501162	2460249.6275350116	NaN	NaN	0	2.717481	NaN	-13.8	15	NaN	NaN	10060425.834030638	48222	66.05864302761677	2933
r_pp_light_00185.fits	0	60249.6277901046	2460249.6277901046	NaN	NaN	0	2.722081	NaN	-13.8	15	NaN	NaN	8239663.3767391825	54440	63.38934993084371	2892
r_pp_light_00186.fits	0	60249.62804565998	2460249.62804566	NaN	NaN	0	2.726675	NaN	-13.8	15	NaN	NaN	7997887.928481701	54543	63.2969989651604	2899
r_pp_light_00187.fits	59695	60249.62830116926	2460249.6283011693	NaN	NaN	0	2.731098	NaN	-13.8	15	NaN	NaN	8025696.097181241	59695	63.93816844919786	2992
r_pp_light_00188.fits	56185	60249.62855723407	2460249.628557234	NaN	NaN	0	2.735699	NaN	-13.8	15	NaN	NaN	7993262.75352296	56185	64.49135300101729	2949
r_pp_light_00189.fits	0	60249.62881274335	2460249.6288127434	NaN	NaN	0	2.740327	NaN	-13.9	15	NaN	NaN	7892758.261370813	49843	63.32250341997264	2924
r_pp_light_00190.fits	56404	60249.62906797463	2460249.6290679746	NaN	NaN	0	2.744988	NaN	-13.9	15	NaN	NaN	8323829.018258937	56404	64.54237867395761	2926
r_pp_light_00191.fits	57315	60249.62932348391	2460249.629323484	NaN	NaN	0	2.749613	NaN	-13.9	15	NaN	NaN	8031987.612308647	57315	61.77162977867203	2982
r_pp_light_00192.fits	56993	60249.62957880832	2460249.6295788083	NaN	NaN	0	2.754325	NaN	-13.9	15	NaN	NaN	8695933.44711706	56993	62.99565943238731	2995
r_pp_light_00193.fits	61706	60249.62983401632	2460249.6298340163	NaN	NaN	0	2.758996	NaN	-13.9	15	NaN	NaN	7982616.070521946	61706	64.07788778877888	3030
r_pp_light_00194.fits	0	60249.63008983806	2460249.630089838	NaN	NaN	0	2.763476	NaN	-13.9	15	NaN	NaN	8451823.442544568	48895	63.89161554192229	2934
r_pp_light_00195.fits	0	60249.630345173646	2460249.6303451736	NaN	NaN	0	2.768198	NaN	-13.9	15	NaN	NaN	8235768.750379048	51367	62.054993252361676	2964
r_pp_light_00196.fits	0	60249.63060037047	2460249.6306003705	NaN	NaN	0	2.772929	NaN	-13.9	15	NaN	NaN	8311011.632997687	50543	62.40092317837125	3033
r_pp_light_00197.fits	0	60249.63085575262	2460249.6308557526	NaN	NaN	0	2.777649	NaN	-13.9	15	NaN	NaN	8209290.838853483	51398	63.076973468719295	3053
r_pp_light_00198.fits	0	60249.63111131964	2460249.6311113196	NaN	NaN	0	2.782385	NaN	-13.9	15	NaN	NaN	8687830.639663428	52869	62.38603066439523	2935
r_pp_light_00199.fits	0	60249.63136644708	2460249.631366447	NaN	NaN	0	2.787097	NaN	-13.9	15	NaN	NaN	9462980.416724222	53452	64.49781512605043	2975
r_pp_light_00200.fits	0	60249.63162181713	2460249.631621817	NaN	NaN	0	2.791665	NaN	-13.9	15	NaN	NaN	8377128.452831706	52880	65.55517826825127	2945
r_pp_light_00201.fits	0	60249.63187766215	2460249.631877662	NaN	NaN	0	2.796468	NaN	-13.9	15	NaN	NaN	7904042.562867136	49698	63.496981891348085	2982
r_pp_light_00202.fits	0	60249.632132835686	2460249.6321328357	NaN	NaN	0	2.801271	NaN	-13.9	15	NaN	NaN	8083948.467484946	53733	62.549727520435965	2936
r_pp_light_00203.fits	0	60249.63238831051	2460249.6323883105	NaN	NaN	0	2.80601	NaN	-13.9	15	NaN	NaN	8173481.120149349	52520	62.11830889873849	2933
r_pp_light_00204.fits	55714	60249.63264372712	2460249.632643727	NaN	NaN	0	2.810869	NaN	-13.9	15	NaN	NaN	7285739.509086925	55714	60.38248077566031	2991
r_pp_light_00205.fits	61048	60249.63289885456	2460249.6328988546	NaN	NaN	0	2.815681	NaN	-13.9	15	NaN	NaN	7216255.016072883	61048	61.48664886515354	2996
r_pp_light_00206.fits	60177	60249.63315421296	2460249.633154213	NaN	NaN	0	2.820508	NaN	-13.9	15	NaN	NaN	6891823.382389104	60177	61.65361242403781	2962
r_pp_light_00207.fits	57367	60249.63340944471	2460249.6334094447	NaN	NaN	0	2.825127	NaN	-13.9	15	NaN	NaN	7615304.678140435	57367	62.376695652173915	2875
r_pp_light_00208.fits	58874	60249.63366486132	2460249.6336648613	NaN	NaN	0	2.829924	NaN	-13.9	15	NaN	NaN	8125671.352590865	58874	63.282667569397425	2954
r_pp_light_00209.fits	56514	60249.63392022019	2460249.63392022	NaN	NaN	0	2.834788	NaN	-13.9	15	NaN	NaN	7631925.829876694	56514	61.67599309153713	2895
r_pp_light_00210.fits	0	60249.63417550968	2460249.6341755097	NaN	NaN	0	2.839662	NaN	-13.9	15	NaN	NaN	7989717.772181446	53202	64.46773120425814	3006
r_pp_light_00211.fits	63975	60249.63443171326	2460249.6344317133	NaN	NaN	0	2.844566	NaN	-13.9	15	NaN	NaN	7414483.56928138	63975	63.3221589004358	2983
r_pp_light_00212.fits	0	60249.634686851874	2460249.634686852	NaN	NaN	0	2.84949	NaN	-13.8	15	NaN	NaN	8139939.122551129	51860	61.90948563794255	2994
r_pp_light_00213.fits	57292	60249.634942326695	2460249.6349423267	NaN	NaN	0	2.854405	NaN	-13.9	15	NaN	NaN	8230512.909143505	57292	63.9158719346049	2936
r_pp_light_00214.fits	55548	60249.63519765064	2460249.6351976506	NaN	NaN	0	2.859078	NaN	-13.8	15	NaN	NaN	8079401.236230317	55548	64.87299419597132	2929
r_pp_light_00215.fits	60305	60249.635453124996	2460249.635453125	NaN	NaN	0	2.864046	NaN	-13.8	15	NaN	NaN	7917684.750286908	60305	62.93102299233589	3001
r_pp_light_00216.fits	56188	60249.63570853043	2460249.6357085304	NaN	NaN	0	2.868996	NaN	-13.9	15	NaN	NaN	7975885.893623481	56188	63.043971143936794	2911
r_pp_light_00217.fits	61431	60249.63596386602	2460249.635963866	NaN	NaN	0	2.873958	NaN	-13.8	15	NaN	NaN	7815408.867699232	61431	64.04839255499154	2955
r_pp_light_00218.fits	57528	60249.63621922489	2460249.636219225	NaN	NaN	0	2.878932	NaN	-13.8	15	NaN	NaN	7910242.813675609	57528	65.58291288261016	2973
r_pp_light_00219.fits	59611	60249.63647520868	2460249.6364752087	NaN	NaN	0	2.883931	NaN	-13.8	15	NaN	NaN	7795047.594110248	59611	63.97163611207195	2891
